,Date,Store_ID,Product_ID,Stock_On_Hand
11360,2018-10-06,25,21,5.0
11361,2018-10-06,25,22,0.0
11362,2018-10-06,25,23,10.0
11363,2018-10-06,25,24,-44.04023833606746
11364,2018-10-06,25,25,69.14669907946518
11365,2018-10-06,25,26,3.0
11366,2018-10-06,25,27,1.9798808319662715
11367,2018-10-06,25,28,16.0
11368,2018-10-06,25,29,6.0
11369,2018-10-06,25,30,46.0
11370,2018-10-06,25,31,-31.190209861537287
11371,2018-10-06,25,32,10.0
11372,2018-10-06,25,33,4.0
11373,2018-10-06,25,34,23.0
11374,2018-10-06,25,35,0.0
11375,2018-10-06,26,1,6.0
11376,2018-10-06,26,2,15.0
11377,2018-10-06,26,3,-30.315591292743672
11378,2018-10-06,26,4,12.0
11379,2018-10-06,26,5,8.0
11380,2018-10-06,26,6,-0.3858936327550593
11381,2018-10-06,26,7,16.0
11382,2018-10-06,26,8,12.438813759572964
11383,2018-10-06,26,9,13.050336169453205
11384,2018-10-06,26,10,25.0
11385,2018-10-06,26,11,-2.912748939642496
11386,2018-10-06,26,12,14.0
11387,2018-10-06,26,13,20.0
11388,2018-10-06,26,14,2.0
11389,2018-10-06,26,15,20.0
11390,2018-10-06,26,16,20.0
11391,2018-10-06,26,17,0.5733495397325942
11392,2018-10-06,26,18,-12.568122125984921
11393,2018-10-06,26,19,74.03356594616189
11394,2018-10-06,26,20,6.0
11395,2018-10-06,26,21,-45.234859624816195
11396,2018-10-06,26,22,5.0
11397,2018-10-06,26,23,4.0
11398,2018-10-06,26,24,-3.1981657302654507
11399,2018-10-06,26,25,71.0
11400,2018-10-06,26,26,4.0
11401,2018-10-06,26,27,8.0
11402,2018-10-06,26,28,-0.11156915910887522
11403,2018-10-06,26,29,3.0
11404,2018-10-06,26,30,46.0
11405,2018-10-06,26,31,4.0
11406,2018-10-06,26,32,2.0
11407,2018-10-06,26,33,2.0
11408,2018-10-06,26,34,17.0
11409,2018-10-06,26,35,-7.194621288748735
11410,2018-10-06,27,1,27.0
11411,2018-10-06,27,2,30.0
11412,2018-10-06,27,3,24.644688862633764
11413,2018-10-06,27,4,0.0
11414,2018-10-06,27,5,0.0
11415,2018-10-06,27,6,-12.053285620787257
11416,2018-10-06,27,7,22.0
11417,2018-10-06,27,8,12.0
11418,2018-10-06,27,9,-38.10064683932715
11419,2018-10-06,27,10,45.0
11420,2018-10-06,27,11,-14.738246818927486
11421,2018-10-06,27,12,5.0
11422,2018-10-06,27,13,10.0
11423,2018-10-06,27,14,21.0
11424,2018-10-06,27,15,3.0
11425,2018-10-06,27,16,0.0
11426,2018-10-06,27,17,-1.677379323241167
11427,2018-10-06,27,18,-0.7709542792543922
11428,2018-10-06,27,19,34.0
11429,2018-10-06,27,20,0.0
11430,2018-10-06,27,21,2.0
11431,2018-10-06,27,22,0.0
11432,2018-10-06,27,23,16.0
11433,2018-10-06,27,24,33.46644680362774
11434,2018-10-06,27,25,-13.759215972936447
11435,2018-10-06,27,26,6.0
11436,2018-10-06,27,27,11.0
11437,2018-10-06,27,28,-11.461499885251893
11438,2018-10-06,27,29,3.0
11439,2018-10-06,27,30,37.0
11440,2018-10-06,27,31,13.0
11441,2018-10-06,27,32,6.0
11442,2018-10-06,27,33,2.8221489345425805
11443,2018-10-06,27,34,-1.296662105075266
11444,2018-10-06,27,35,0.0
11445,2018-10-06,28,1,-15.706601841069624
11446,2018-10-06,28,2,-18.43390084063613
11447,2018-10-06,28,3,-64.97991483140528
11448,2018-10-06,28,4,0.0
11449,2018-10-06,28,5,0.0
11450,2018-10-06,28,6,16.0
11451,2018-10-06,28,7,10.0
11452,2018-10-06,28,8,15.523506362145019
11453,2018-10-06,28,9,7.0
11454,2018-10-06,28,10,-5.510059584016864
11455,2018-10-06,28,11,-21.791931933123102
11456,2018-10-06,28,12,4.0
11457,2018-10-06,28,13,2.0
11458,2018-10-06,28,14,17.0
11459,2018-10-06,28,15,-25.07764621883739
11460,2018-10-06,28,16,0.0
11461,2018-10-06,28,17,17.0
11462,2018-10-06,28,18,24.0
11463,2018-10-06,28,19,-25.073804282229347
11464,2018-10-06,28,20,0.0
11465,2018-10-06,28,21,11.0
11466,2018-10-06,28,22,0.0
11467,2018-10-06,28,23,24.0
11468,2018-10-06,28,24,-8.348978741850758
11469,2018-10-06,28,25,-5.109291196695256
11470,2018-10-06,28,26,15.0
11471,2018-10-06,28,27,24.0
11472,2018-10-06,28,28,3.0
11473,2018-10-06,28,29,5.0
11474,2018-10-06,28,30,27.0
11475,2018-10-06,28,31,18.0
11476,2018-10-06,28,32,3.0
11477,2018-10-06,28,33,9.0
11478,2018-10-06,28,34,4.26175318107251
11479,2018-10-06,28,35,0.0
11480,2018-10-06,29,1,-7.767970828481331
11481,2018-10-06,29,2,15.0
11482,2018-10-06,29,3,8.40268935562563
11483,2018-10-06,29,4,0.0
11484,2018-10-06,29,5,0.0
11485,2018-10-06,29,6,17.0
11486,2018-10-06,29,7,10.0
11487,2018-10-06,29,8,10.0
11488,2018-10-06,29,9,3.543625530178751
11489,2018-10-06,29,10,45.0
11490,2018-10-06,29,11,8.0
11491,2018-10-06,29,12,6.0
11492,2018-10-06,29,13,-3.597310644374368
11493,2018-10-06,29,14,5.0
11494,2018-10-06,29,15,18.0
11495,2018-10-06,29,16,0.0
11496,2018-10-06,29,17,25.0
11497,2018-10-06,29,18,26.0
11498,2018-10-06,29,19,7.087251060357502
11499,2018-10-06,29,20,0.0
11500,2018-10-06,29,21,-4.023961104641774
11501,2018-10-06,29,22,0.0
11502,2018-10-06,29,23,37.0
11503,2018-10-06,29,24,14.0
11504,2018-10-06,29,25,47.0
11505,2018-10-06,29,26,2.0
11506,2018-10-06,29,27,27.0
11507,2018-10-06,29,28,1.0
11508,2018-10-06,29,29,6.0
11509,2018-10-06,29,30,32.0
11510,2018-10-06,29,31,3.0
11511,2018-10-06,29,32,7.0
11512,2018-10-06,29,33,6.0
11513,2018-10-06,29,34,16.0
11514,2018-10-06,29,35,0.0
11515,2018-10-06,30,1,12.829339815893036
11516,2018-10-06,30,2,30.0
11517,2018-10-06,30,3,-8.45061156490918
11518,2018-10-06,30,4,0.0
11519,2018-10-06,30,5,0.0
11520,2018-10-06,30,6,-43.437164786781025
11521,2018-10-06,30,7,6.85906382544688
11522,2018-10-06,30,8,95.26913105933752
11523,2018-10-06,30,9,59.0
11524,2018-10-06,30,10,52.49328936072555
11525,2018-10-06,30,11,3.0
11526,2018-10-06,30,12,-0.597310644374367
11527,2018-10-06,30,13,11.48801944767911
11528,2018-10-06,30,14,10.0
11529,2018-10-06,30,15,9.0
11530,2018-10-06,30,16,0.0
11531,2018-10-06,30,17,13.0
11532,2018-10-06,30,18,-41.355676631335584
11533,2018-10-06,30,19,-21.46333585495839
11534,2018-10-06,30,20,0.0
11535,2018-10-06,30,21,0.8053787112512665
11536,2018-10-06,30,22,0.0
11537,2018-10-06,30,23,12.0
11538,2018-10-06,30,24,23.0
11539,2018-10-06,30,25,-21.418966587051315
11540,2018-10-06,30,26,13.0
11541,2018-10-06,30,27,18.146699079465186
11542,2018-10-06,30,28,0.23380564220690353
11543,2018-10-06,30,29,19.0
11544,2018-10-06,30,30,7.2617531810725096
11545,2018-10-06,30,31,20.0
11546,2018-10-06,30,32,13.0
11547,2018-10-06,30,33,10.0
11548,2018-10-06,30,34,18.0
11549,2018-10-06,30,35,0.0
11550,2018-10-06,31,1,5.0
11551,2018-10-06,31,2,36.0
11552,2018-10-06,31,3,13.892629771608767
11553,2018-10-06,31,4,0.0
11554,2018-10-06,31,5,0.0
11555,2018-10-06,31,6,41.0
11556,2018-10-06,31,7,18.0
11557,2018-10-06,31,8,68.03356594616189
11558,2018-10-06,31,9,1.4026893556256332
11559,2018-10-06,31,10,139.0
11560,2018-10-06,31,11,8.0
11561,2018-10-06,31,12,13.0
11562,2018-10-06,31,13,6.718127650893759
11563,2018-10-06,31,14,9.0
11564,2018-10-06,31,15,4.0
11565,2018-10-06,31,16,0.0
11566,2018-10-06,31,17,19.0
11567,2018-10-06,31,18,-16.42280852365936
11568,2018-10-06,31,19,74.1208170065194
11569,2018-10-06,31,20,0.0
11570,2018-10-06,31,21,6.0
11571,2018-10-06,31,22,0.0
11572,2018-10-06,31,23,6.493289360725548
11573,2018-10-06,31,24,20.40268935562563
11574,2018-10-06,31,25,62.57989443174186
11575,2018-10-06,31,26,17.0
11576,2018-10-06,31,27,23.866611700906937
11577,2018-10-06,31,28,5.5871448121106
11578,2018-10-06,31,29,28.0
11579,2018-10-06,31,30,66.0
11580,2018-10-06,31,31,-1.53017875205059
11581,2018-10-06,31,32,12.0
11582,2018-10-06,31,33,20.0
11583,2018-10-06,31,34,20.0
11584,2018-10-06,31,35,0.0
11585,2018-10-06,32,1,21.744009723839557
11586,2018-10-06,32,2,10.0
11587,2018-10-06,32,3,45.0
11588,2018-10-06,32,4,0.0
11589,2018-10-06,32,5,0.0
11590,2018-10-06,32,6,38.694166546251985
11591,2018-10-06,32,7,18.0
11592,2018-10-06,32,8,39.70470637234485
11593,2018-10-06,32,9,-3.6342255352786683
11594,2018-10-06,32,10,138.0
11595,2018-10-06,32,11,-1.369123409463744
11596,2018-10-06,32,12,-10.738246818927488
11597,2018-10-06,32,13,13.0
11598,2018-10-06,32,14,27.0
11599,2018-10-06,32,15,27.0
11600,2018-10-06,32,16,0.0
11601,2018-10-06,32,17,8.0
11602,2018-10-06,32,18,38.15587042813794
11603,2018-10-06,32,19,7.76511487560455
11604,2018-10-06,32,20,0.0
11605,2018-10-06,32,21,-18.42280852365936
11606,2018-10-06,32,22,0.0
11607,2018-10-06,32,23,23.0
11608,2018-10-06,32,24,42.0
11609,2018-10-06,32,25,-11.418609592941715
11610,2018-10-06,32,26,11.0
11611,2018-10-06,32,27,51.529048270703534
11612,2018-10-06,32,28,-10.444993157612899
11613,2018-10-06,32,29,4.0
11614,2018-10-06,32,30,28.0
11615,2018-10-06,32,31,-2.1409361745531204
11616,2018-10-06,32,32,1.8590638254468799
11617,2018-10-06,32,33,13.0
11618,2018-10-06,32,34,20.0
11619,2018-10-06,32,35,0.0
11620,2018-10-06,33,1,10.0
11621,2018-10-06,33,2,16.0
11622,2018-10-06,33,3,-3.895749220137867
11623,2018-10-06,33,4,15.0
11624,2018-10-06,33,5,7.0
11625,2018-10-06,33,6,8.0
11626,2018-10-06,33,7,2.7718127650893756
11627,2018-10-06,33,8,36.71196525257334
11628,2018-10-06,33,9,-3.511980552320887
11629,2018-10-06,33,10,12.0
11630,2018-10-06,33,11,-8.28187234910624
11631,2018-10-06,33,12,17.0
11632,2018-10-06,33,13,-25.504296679104794
11633,2018-10-06,33,14,6.658679631786074
11634,2018-10-06,33,15,-8.090234511130566
11635,2018-10-06,33,16,5.0
11636,2018-10-06,33,17,-6.090234511130567
11637,2018-10-06,33,18,-9.563744698212481
11638,2018-10-06,33,19,61.0
11639,2018-10-06,33,20,11.0
11640,2018-10-06,33,21,13.0
11641,2018-10-06,33,22,5.0
11642,2018-10-06,33,23,22.0
11643,2018-10-06,33,24,8.57719147634064
11644,2018-10-06,33,25,44.59020476162142
11645,2018-10-06,33,26,5.0
11646,2018-10-06,33,27,-33.016277231425676
11647,2018-10-06,33,28,-8.023961104641774
11648,2018-10-06,33,29,9.0
11649,2018-10-06,33,30,39.0
11650,2018-10-06,33,31,-33.28023187617404
11651,2018-10-06,33,32,15.0
11652,2018-10-06,33,33,9.0
11653,2018-10-06,33,34,14.0
11654,2018-10-06,33,35,18.0
11655,2018-10-06,34,1,-7.889255327287101
11656,2018-10-06,34,2,25.0
11657,2018-10-06,34,3,-9.263096158913378
11658,2018-10-06,34,4,15.0
11659,2018-10-06,34,5,7.0
11660,2018-10-06,34,6,24.0
11661,2018-10-06,34,7,0.6586796317860762
11662,2018-10-06,34,8,64.31543829526812
11663,2018-10-06,34,9,-25.194476791132953
11664,2018-10-06,34,10,38.57719147634064
11665,2018-10-06,34,11,18.0
11666,2018-10-06,34,12,6.0
11667,2018-10-06,34,13,3.0
11668,2018-10-06,34,14,-6.064777431172386
11669,2018-10-06,34,15,10.0
11670,2018-10-06,34,16,0.3807172181659003
11671,2018-10-06,34,17,19.0
11672,2018-10-06,34,18,-42.04023833606746
11673,2018-10-06,34,19,-5.122916471878215
11674,2018-10-06,34,20,17.0
11675,2018-10-06,34,21,22.0
11676,2018-10-06,34,22,15.0
11677,2018-10-06,34,23,13.0
11678,2018-10-06,34,24,0.9798808319662715
11679,2018-10-06,34,25,35.97512941036472
11680,2018-10-06,34,26,3.0
11681,2018-10-06,34,27,9.543625530178751
11682,2018-10-06,34,28,-24.98655322187184
11683,2018-10-06,34,29,3.0
11684,2018-10-06,34,30,53.0
11685,2018-10-06,34,31,30.0
11686,2018-10-06,34,32,19.0
11687,2018-10-06,34,33,9.0
11688,2018-10-06,34,34,17.0
11689,2018-10-06,34,35,20.0
11690,2018-10-06,35,1,-7.966434053838114
11691,2018-10-06,35,2,37.0
11692,2018-10-06,35,3,5.85906382544688
11693,2018-10-06,35,4,0.0
11694,2018-10-06,35,5,0.0
11695,2018-10-06,35,6,31.0
11696,2018-10-06,35,7,10.0
11697,2018-10-06,35,8,65.06136898741171
11698,2018-10-06,35,9,-22.28408231264184
11699,2018-10-06,35,10,86.0
11700,2018-10-06,35,11,8.0
11701,2018-10-06,35,12,15.0
11702,2018-10-06,35,13,3.0
11703,2018-10-06,35,14,31.210992018631696
11704,2018-10-06,35,15,-10.610748922642776
11705,2018-10-06,35,16,0.0
11706,2018-10-06,35,17,10.0
11707,2018-10-06,35,18,11.0
11708,2018-10-06,35,19,12.373254341303364
11709,2018-10-06,35,20,0.0
11710,2018-10-06,35,21,6.0
11711,2018-10-06,35,22,0.0
11712,2018-10-06,35,23,5.0
11713,2018-10-06,35,24,44.0
11714,2018-10-06,35,25,1.9463148858043855
11715,2018-10-06,35,26,5.0
11716,2018-10-06,35,27,16.0
11717,2018-10-06,35,28,17.233805642206907
11718,2018-10-06,35,29,11.0
11719,2018-10-06,35,30,-8.93671004428427
11720,2018-10-06,35,31,74.0
11721,2018-10-06,35,32,20.0
11722,2018-10-06,35,33,14.0
11723,2018-10-06,35,34,9.0
11724,2018-10-06,35,35,0.0
11725,2018-10-06,36,1,-2.912748939642496
11726,2018-10-06,36,2,11.246963425103488
11727,2018-10-06,36,3,26.0
11728,2018-10-06,36,4,-5.148331052537634
11729,2018-10-06,36,5,3.0
11730,2018-10-06,36,6,27.0
11731,2018-10-06,36,7,15.0
11732,2018-10-06,36,8,44.99701654922694
11733,2018-10-06,36,9,19.0
11734,2018-10-06,36,10,-1.9884741901758627
11735,2018-10-06,36,11,-3.912748939642496
11736,2018-10-06,36,12,-3.3413203682139243
11737,2018-10-06,36,13,-19.016277231425683
11738,2018-10-06,36,14,110.0
11739,2018-10-06,36,15,-6.597310644374367
11740,2018-10-06,36,16,7.0
11741,2018-10-06,36,17,12.0
11742,2018-10-06,36,18,4.0
11743,2018-10-06,36,19,21.54554649848277
11744,2018-10-06,36,20,2.0
11745,2018-10-06,36,21,33.0
11746,2018-10-06,36,22,21.0
11747,2018-10-06,36,23,19.0
11748,2018-10-06,36,24,-19.348978741850758
11749,2018-10-06,36,25,125.0
11750,2018-10-06,36,26,-6.510059584016864
11751,2018-10-06,36,27,46.0
11752,2018-10-06,36,28,-1.2985830733792891
11753,2018-10-06,36,29,14.0
11754,2018-10-06,36,30,-19.38924257749747
11755,2018-10-06,36,31,2.3443803177247573
11756,2018-10-06,36,32,-7.738246818927489
11757,2018-10-06,36,33,21.0
11758,2018-10-06,36,34,2.0
11759,2018-10-06,36,35,12.0
11760,2018-10-06,37,1,18.70464687332659
11761,2018-10-06,37,2,-23.10544926008721
11762,2018-10-06,37,3,-29.188858383836667
11763,2018-10-06,37,4,4.0
11764,2018-10-06,37,5,2.0
11765,2018-10-06,37,6,17.0
11766,2018-10-06,37,7,0.03356594616188646
11767,2018-10-06,37,8,129.0
11768,2018-10-06,37,9,-0.9973225441780209
11769,2018-10-06,37,10,34.0
11770,2018-10-06,37,11,7.0
11771,2018-10-06,37,12,11.0
11772,2018-10-06,37,13,21.0
11773,2018-10-06,37,14,0.6229122219483378
11774,2018-10-06,37,15,-13.365281472855697
11775,2018-10-06,37,16,6.0
11776,2018-10-06,37,17,-7.738246818927489
11777,2018-10-06,37,18,6.0
11778,2018-10-06,37,19,60.27684893199262
11779,2018-10-06,37,20,11.0
11780,2018-10-06,37,21,28.43625530178752
11781,2018-10-06,37,22,9.0
11782,2018-10-06,37,23,-16.589771268774065
11783,2018-10-06,37,24,16.857287354758647
11784,2018-10-06,37,25,11.150541016073234
11785,2018-10-06,37,26,11.0
11786,2018-10-06,37,27,15.388843084089114
11787,2018-10-06,37,28,-0.17785106545741997
11788,2018-10-06,37,29,5.0
11789,2018-10-06,37,30,19.71908813504577
11790,2018-10-06,37,31,14.0
11791,2018-10-06,37,32,-28.418966587051322
11792,2018-10-06,37,33,10.0
11793,2018-10-06,37,34,13.0
11794,2018-10-06,37,35,14.0
11795,2018-10-06,38,1,19.77181276508938
11796,2018-10-06,38,2,34.0
11797,2018-10-06,38,3,36.23978104361277
11798,2018-10-06,38,4,15.0
11799,2018-10-06,38,5,13.85906382544688
11800,2018-10-06,38,6,32.29339815893037
11801,2018-10-06,38,7,84.0
11802,2018-10-06,38,8,78.02617106817739
11803,2018-10-06,38,9,-15.60029409514743
11804,2018-10-06,38,10,68.0
11805,2018-10-06,38,11,-1.684561704731872
11806,2018-10-06,38,12,0.0
11807,2018-10-06,38,13,21.0
11808,2018-10-06,38,14,7.0
11809,2018-10-06,38,15,5.0
11810,2018-10-06,38,16,6.0
11811,2018-10-06,38,17,24.0
11812,2018-10-06,38,18,10.0
11813,2018-10-06,38,19,-4.053685114195615
11814,2018-10-06,38,20,11.0
11815,2018-10-06,38,21,40.89262977160877
11816,2018-10-06,38,22,8.0
11817,2018-10-06,38,23,27.0
11818,2018-10-06,38,24,-7.422808523659359
11819,2018-10-06,38,25,49.63087659053626
11820,2018-10-06,38,26,17.0
11821,2018-10-06,38,27,20.744009723839557
11822,2018-10-06,38,28,-47.765182874482576
11823,2018-10-06,38,29,25.0
11824,2018-10-06,38,30,7.0
11825,2018-10-06,38,31,17.0
11826,2018-10-06,38,32,20.0
11827,2018-10-06,38,33,9.0
11828,2018-10-06,38,34,18.0
11829,2018-10-06,38,35,2.0
11830,2018-10-06,39,1,-9.162508818604492
11831,2018-10-06,39,2,-18.847538015622746
11832,2018-10-06,39,3,-23.25946671879914
11833,2018-10-06,39,4,0.0
11834,2018-10-06,39,5,0.0
11835,2018-10-06,39,6,11.0
11836,2018-10-06,39,7,3.8053787112512665
11837,2018-10-06,39,8,90.0
11838,2018-10-06,39,9,6.0
11839,2018-10-06,39,10,46.21476595636171
11840,2018-10-06,39,11,0.9146699079465187
11841,2018-10-06,39,12,3.0
11842,2018-10-06,39,13,15.0
11843,2018-10-06,39,14,12.0
11844,2018-10-06,39,15,-46.671114926603714
11845,2018-10-06,39,16,0.0
11846,2018-10-06,39,17,35.0
11847,2018-10-06,39,18,22.0
11848,2018-10-06,39,19,-19.298642572397554
11849,2018-10-06,39,20,0.0
11850,2018-10-06,39,21,2.829339815893037
11851,2018-10-06,39,22,0.0
11852,2018-10-06,39,23,5.0
11853,2018-10-06,39,24,58.0
11854,2018-10-06,39,25,-67.30190651854244
11855,2018-10-06,39,26,8.0
11856,2018-10-06,39,27,16.0
11857,2018-10-06,39,28,-4.610323929655161
11858,2018-10-06,39,29,16.0
11859,2018-10-06,39,30,-3.221463845846541
11860,2018-10-06,39,31,-19.38924257749747
11861,2018-10-06,39,32,5.0
11862,2018-10-06,39,33,14.0
11863,2018-10-06,39,34,4.0
11864,2018-10-06,39,35,0.0
11865,2018-10-06,40,1,7.233805642206903
11866,2018-10-06,40,2,29.0
11867,2018-10-06,40,3,-21.30391248544399
11868,2018-10-06,40,4,0.0
11869,2018-10-06,40,5,0.0
11870,2018-10-06,40,6,29.0
11871,2018-10-06,40,7,4.0
11872,2018-10-06,40,8,58.54362553017876
11873,2018-10-06,40,9,-38.04023833606745
11874,2018-10-06,40,10,50.94453841511615
11875,2018-10-06,40,11,5.658679631786074
11876,2018-10-06,40,12,2.0
11877,2018-10-06,40,13,2.0
11878,2018-10-06,40,14,13.0
11879,2018-10-06,40,15,1.0
11880,2018-10-06,40,16,0.0
11881,2018-10-06,40,17,19.0
11882,2018-10-06,40,18,26.0
11883,2018-10-06,40,19,-26.127489396424963
11884,2018-10-06,40,20,0.0
11885,2018-10-06,40,21,10.0
11886,2018-10-06,40,22,0.0
11887,2018-10-06,40,23,10.0
11888,2018-10-06,40,24,13.349004241430013
11889,2018-10-06,40,25,-48.779088645037355
11890,2018-10-06,40,26,4.0
11891,2018-10-06,40,27,25.0
11892,2018-10-06,40,28,0.0
11893,2018-10-06,40,29,1.0
11894,2018-10-06,40,30,28.0
11895,2018-10-06,40,31,-14.03019150184022
11896,2018-10-06,40,32,7.0
11897,2018-10-06,40,33,16.0
11898,2018-10-06,40,34,5.0
11899,2018-10-06,40,35,0.0
11900,2018-10-06,41,1,21.0
11901,2018-10-06,41,2,4.131909323496165
11902,2018-10-06,41,3,61.32885957381704
11903,2018-10-06,41,4,-13.023961104641772
11904,2018-10-06,41,5,3.8221489345425805
11905,2018-10-06,41,6,-20.02011916803373
11906,2018-10-06,41,7,14.0
11907,2018-10-06,41,8,27.230286700269446
11908,2018-10-06,41,9,16.885906382544686
11909,2018-10-06,41,10,81.71812765089375
11910,2018-10-06,41,11,-24.035461414886655
11911,2018-10-06,41,12,19.0
11912,2018-10-06,41,13,6.0
11913,2018-10-06,41,14,6.0
11914,2018-10-06,41,15,-22.7046808727656
11915,2018-10-06,41,16,17.0
11916,2018-10-06,41,17,-30.161055342586845
11917,2018-10-06,41,18,-18.47691863084259
11918,2018-10-06,41,19,97.54362553017874
11919,2018-10-06,41,20,17.0
11920,2018-10-06,41,21,29.0
11921,2018-10-06,41,22,0.40268935562563324
11922,2018-10-06,41,23,19.0
11923,2018-10-06,41,24,-49.697957483701515
11924,2018-10-06,41,25,-1.3721068602368054
11925,2018-10-06,41,26,2.0
11926,2018-10-06,41,27,25.0
11927,2018-10-06,41,28,-39.850946459383415
11928,2018-10-06,41,29,-18.23294715637192
11929,2018-10-06,41,30,74.0
11930,2018-10-06,41,31,6.232386165628268
11931,2018-10-06,41,32,29.0
11932,2018-10-06,41,33,13.0
11933,2018-10-06,41,34,15.0
11934,2018-10-06,41,35,3.488019447679112
11935,2018-10-06,42,1,-4.281872349106241
11936,2018-10-06,42,2,7.388843084089112
11937,2018-10-06,42,3,32.0
11938,2018-10-06,42,4,11.0
11939,2018-10-06,42,5,12.0
11940,2018-10-06,42,6,22.316526277316424
11941,2018-10-06,42,7,7.0
11942,2018-10-06,42,8,13.290202211663516
11943,2018-10-06,42,9,26.744009723839557
11944,2018-10-06,42,10,39.0
11945,2018-10-06,42,11,20.0
11946,2018-10-06,42,12,10.0
11947,2018-10-06,42,13,3.3117408562758714
11948,2018-10-06,42,14,13.0
11949,2018-10-06,42,15,0.05809654140706738
11950,2018-10-06,42,16,-4.912748939642496
11951,2018-10-06,42,17,11.0
11952,2018-10-06,42,18,18.911074467271288
11953,2018-10-06,42,19,-19.377716767673334
11954,2018-10-06,42,20,8.0
11955,2018-10-06,42,21,69.0
11956,2018-10-06,42,22,7.0
11957,2018-10-06,42,23,31.0
11958,2018-10-06,42,24,69.0
11959,2018-10-06,42,25,21.861588283793317
11960,2018-10-06,42,26,18.0
11961,2018-10-06,42,27,23.0
11962,2018-10-06,42,28,0.0
11963,2018-10-06,42,29,35.0
11964,2018-10-06,42,30,-6.623192717320164
11965,2018-10-06,42,31,6.389676070344839
11966,2018-10-06,42,32,4.0
11967,2018-10-06,42,33,18.0
11968,2018-10-06,42,34,34.0
11969,2018-10-06,42,35,13.0
11970,2018-10-06,43,1,24.0
11971,2018-10-06,43,2,-22.38924257749747
11972,2018-10-06,43,3,16.379195743270234
11973,2018-10-06,43,4,0.0
11974,2018-10-06,43,5,0.0
11975,2018-10-06,43,6,-3.8496714804205725
11976,2018-10-06,43,7,25.0
11977,2018-10-06,43,8,63.63087659053625
11978,2018-10-06,43,9,-5.875834048738196
11979,2018-10-06,43,10,43.255454784996054
11980,2018-10-06,43,11,3.0
11981,2018-10-06,43,12,-5.597310644374367
11982,2018-10-06,43,13,11.164429786908515
11983,2018-10-06,43,14,16.0
11984,2018-10-06,43,15,10.0
11985,2018-10-06,43,16,0.0
11986,2018-10-06,43,17,14.315438295268128
11987,2018-10-06,43,18,16.0
11988,2018-10-06,43,19,-52.57810096133414
11989,2018-10-06,43,20,0.0
11990,2018-10-06,43,21,9.0
11991,2018-10-06,43,22,0.0
11992,2018-10-06,43,23,-0.17066018410696193
11993,2018-10-06,43,24,-6.420887555355337
11994,2018-10-06,43,25,23.559843262586163
11995,2018-10-06,43,26,3.543625530178751
11996,2018-10-06,43,27,19.674395872468104
11997,2018-10-06,43,28,4.0
11998,2018-10-06,43,29,9.0
11999,2018-10-06,43,30,11.214765956361719
12000,2018-10-06,43,31,18.0
12001,2018-10-06,43,32,38.0
12002,2018-10-06,43,33,5.0
12003,2018-10-06,43,34,7.0
12004,2018-10-06,43,35,0.0
12005,2018-10-06,44,1,-14.109291196695255
12006,2018-10-06,44,2,4.0
12007,2018-10-06,44,3,-25.659096124913944
12008,2018-10-06,44,4,0.0
12009,2018-10-06,44,5,14.0
12010,2018-10-06,44,6,-14.15734940373484
12011,2018-10-06,44,7,-3.7348298753070575
12012,2018-10-06,44,8,31.771812765089376
12013,2018-10-06,44,9,0.0
12014,2018-10-06,44,10,23.805378711251258
12015,2018-10-06,44,11,-2.2064275939447
12016,2018-10-06,44,12,0.0
12017,2018-10-06,44,13,0.0
12018,2018-10-06,44,14,5.4333058504534675
12019,2018-10-06,44,15,-1.2223138318217752
12020,2018-10-06,44,16,3.0
12021,2018-10-06,44,17,-4.109291196695256
12022,2018-10-06,44,18,105.94631488580438
12023,2018-10-06,44,19,0.0
12024,2018-10-06,44,20,0.0
12025,2018-10-06,44,21,0.0
12026,2018-10-06,44,22,0.0
12027,2018-10-06,44,23,0.0
12028,2018-10-06,44,24,6.0
12029,2018-10-06,44,25,7.134238285068296
12030,2018-10-06,44,26,0.0
12031,2018-10-06,44,27,24.0
12032,2018-10-06,44,28,0.0
12033,2018-10-06,44,29,0.0
12034,2018-10-06,44,30,26.0
12035,2018-10-06,44,31,-5.245747945158904
12036,2018-10-06,44,32,29.0
12037,2018-10-06,44,33,-1.4709517292964667
12038,2018-10-06,44,34,22.0
12039,2018-10-06,44,35,0.0
12040,2018-10-06,45,1,26.0
12041,2018-10-06,45,2,21.155870428137938
12042,2018-10-06,45,3,53.23202917151867
12043,2018-10-06,45,4,0.0
12044,2018-10-06,45,5,0.0
12045,2018-10-06,45,6,-9.365281472855697
12046,2018-10-06,45,7,15.0
12047,2018-10-06,45,8,8.0
12048,2018-10-06,45,9,-39.86780168127226
12049,2018-10-06,45,10,42.0
12050,2018-10-06,45,11,3.709015801239279
12051,2018-10-06,45,12,8.0
12052,2018-10-06,45,13,15.0
12053,2018-10-06,45,14,18.0
12054,2018-10-06,45,15,19.0
12055,2018-10-06,45,16,0.0
12056,2018-10-06,45,17,-0.34132036821392386
12057,2018-10-06,45,18,10.315438295268127
12058,2018-10-06,45,19,75.0
12059,2018-10-06,45,20,0.0
12060,2018-10-06,45,21,9.658679631786073
12061,2018-10-06,45,22,0.0
12062,2018-10-06,45,23,16.0
12063,2018-10-06,45,24,4.69943645929842
12064,2018-10-06,45,25,38.57719147634064
12065,2018-10-06,45,26,14.0
12066,2018-10-06,45,27,14.0
